Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não , 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger, 5 = Escala SMS
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:65925770


EstacaoCodigo;NivelConsistencia;Data;hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
65925770;1;01/02/2005;07:00;0;1;44;35;38;1;22;1;1;1;;;44;41;40;40;40;39;40;40;39;39;39;39;38;38;38;37;37;37;36;36;36;35;35;35;36;36;36;36;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
65925770;1;01/02/2005;17:00;0;1;42;35;38;1;21;1;1;1;;;42;41;42;40;40;39;40;40;39;39;39;38;38;38;37;37;37;36;36;36;35;35;35;35;36;36;36;36;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
65925770;1;01/02/2005;;1;1;44;35;38;1;22;1;1;1;;;43;41;41;40;40;39;40;40;39;39;39;39;38;38;38;37;37;37;36;36;36;35;35;35;36;36;36;36;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
65925770;1;01/01/2005;07:00;0;1;80;36;43;25;1;1;1;1;;;36;36;42;40;40;37;38;37;37;38;40;40;38;38;38;40;39;37;36;66;48;44;42;40;80;59;52;48;48;45;44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/01/2005;17:00;0;1;66;36;43;25;1;1;1;1;;;36;36;40;38;37;38;38;37;38;54;40;38;38;38;38;39;37;37;36;52;46;42;40;54;66;56;50;48;46;44;44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/01/2005;;1;1;80;36;43;25;1;1;1;1;;;36;36;41;39;39;38;38;37;38;46;40;39;38;38;38;40;38;37;36;59;47;43;41;47;73;58;51;48;47;45;44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/12/2004;07:00;0;1;52;36;42;8;31;1;1;1;;;45;49;45;45;44;44;44;52;50;48;44;44;43;42;41;41;40;41;39;40;39;40;39;38;38;38;37;37;37;37;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/12/2004;17:00;0;1;50;36;41;8;30;1;1;1;;;44;46;45;44;44;44;44;50;48;44;44;44;42;42;41;40;40;40;40;40;39;40;38;38;38;38;37;37;37;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/12/2004;;1;1;52;36;42;8;31;1;1;1;;;45;48;45;45;44;44;44;51;49;46;44;44;43;42;41;41;40;41;40;40;39;40;39;38;38;38;37;37;37;37;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/11/2004;07:00;0;1;90;44;52;15;27;1;1;1;;;52;50;49;49;54;52;50;49;48;50;54;56;53;50;90;72;65;55;51;49;48;47;47;46;45;45;44;48;48;47;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/11/2004;17:00;0;1;74;45;51;15;24;1;1;1;;;51;50;48;48;54;52;50;48;48;54;60;55;51;48;74;70;60;52;50;48;47;47;46;45;45;45;48;48;47;45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/11/2004;;1;1;90;44;52;15;27;1;1;1;;;52;50;49;49;54;52;50;49;48;52;57;56;52;49;82;71;63;54;51;49;48;47;47;46;45;45;46;48;48;46;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/10/2004;07:00;0;1;80;34;51;19;5;1;1;1;;;36;35;35;35;34;34;34;34;34;40;35;34;66;55;48;45;74;58;80;62;58;52;50;70;78;70;60;58;54;51;58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/10/2004;17:00;0;1;90;34;50;18;5;1;1;1;;;35;35;35;35;34;34;34;34;34;39;34;34;58;53;46;45;66;90;70;60;55;51;58;66;80;64;58;55;52;50;54;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/10/2004;;1;1;90;34;50;18;5;1;1;1;;;36;35;35;35;34;34;34;34;34;40;35;34;62;54;47;45;70;74;75;61;57;52;54;68;79;67;59;57;53;51;56;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/09/2004;07:00;0;1;56;34;37;14;7;1;1;1;;;36;36;36;35;35;35;34;34;34;34;34;34;38;56;44;44;40;40;38;38;38;37;36;36;36;36;37;37;37;36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/09/2004;17:00;0;1;56;34;38;13;7;1;1;1;;;36;36;36;35;35;35;34;34;34;34;34;38;56;48;44;41;40;39;38;38;38;36;36;36;36;36;37;37;37;36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/09/2004;;1;1;56;34;38;14;7;1;1;1;;;36;36;36;35;35;35;34;34;34;34;34;36;47;52;44;43;40;40;38;38;38;37;36;36;36;36;37;37;37;36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/08/2004;07:00;0;1;42;36;38;1;24;1;1;1;;;42;42;40;39;40;40;40;39;39;39;39;39;39;38;38;38;38;38;38;38;38;37;37;36;36;36;36;40;37;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/08/2004;17:00;0;1;42;36;38;1;24;1;1;1;;;42;42;39;40;40;40;40;39;39;39;39;39;39;38;38;38;38;38;38;38;38;37;37;36;36;36;37;40;37;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/08/2004;;1;1;42;36;38;1;24;1;1;1;;;42;42;40;40;40;40;40;39;39;39;39;39;39;38;38;38;38;38;38;38;38;37;37;36;36;36;37;40;37;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/07/2004;07:00;0;1;72;38;45;16;2;1;1;1;;;39;38;38;38;43;42;40;40;42;40;40;40;39;40;40;72;66;59;54;51;49;48;46;45;44;44;44;42;42;42;42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/07/2004;17:00;0;1;80;38;46;16;2;1;1;1;;;39;38;38;49;42;42;40;42;41;40;40;40;40;40;64;80;60;66;52;50;48;48;46;45;44;44;43;42;42;44;42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/07/2004;;1;1;80;38;45;16;2;1;1;1;;;39;38;38;44;43;42;40;41;42;40;40;40;40;40;52;76;63;63;53;51;49;48;46;45;44;44;44;42;42;43;42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/06/2004;07:00;0;1;54;38;41;13;9;1;1;1;;;42;41;41;41;41;40;39;39;38;38;40;42;54;48;46;43;42;42;41;41;41;40;40;40;40;39;39;39;39;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/06/2004;17:00;0;1;54;38;41;13;9;1;1;1;;;42;41;41;41;40;40;39;39;38;39;40;42;54;48;46;43;42;42;41;41;40;40;40;40;39;39;39;39;39;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/06/2004;;1;1;54;38;41;13;9;1;1;1;;;42;41;41;41;41;40;39;39;38;39;40;42;54;48;46;43;42;42;41;41;41;40;40;40;40;39;39;39;39;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/05/2004;07:00;0;1;53;37;43;26;3;1;1;1;;;39;38;37;50;45;44;48;47;45;43;41;40;46;45;44;43;43;41;40;39;39;39;40;40;45;53;50;47;45;45;43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/05/2004;17:00;0;1;54;37;44;26;2;1;1;1;;;39;37;50;46;44;42;47;46;44;42;40;41;46;45;43;43;42;41;39;39;45;39;40;41;52;54;48;47;45;43;43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/05/2004;;1;1;54;37;44;26;3;1;1;1;;;39;38;44;48;45;43;48;47;45;43;41;41;46;45;44;43;43;41;40;39;42;39;40;41;49;54;49;47;45;44;43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/04/2004;07:00;0;1;40;33;34;24;1;1;1;1;;;33;33;35;35;34;34;34;33;33;33;33;33;33;33;33;33;33;33;36;38;34;34;34;40;38;35;35;34;34;34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/04/2004;17:00;0;1;38;33;34;19;1;1;1;1;;;33;33;35;34;34;34;33;33;33;33;33;33;33;33;33;33;33;33;38;34;34;34;38;38;38;35;35;34;34;35;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/04/2004;;1;1;40;33;34;24;1;1;1;1;;;33;33;35;35;34;34;34;33;33;33;33;33;33;33;33;33;33;33;37;36;34;34;36;39;38;35;35;34;34;35;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65925770;1;01/03/2004;07:00;0;1;37;33;34;14;7;1;1;1;;;34;34;34;34;34;34;33;33;35;35;34;36;36;37;35;35;34;33;33;36;36;34;34;34;33;33;33;33;33;33;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/03/2004;17:00;0;1;40;33;34;19;6;1;1;1;;;34;34;34;34;34;33;33;33;35;35;34;36;36;36;35;35;34;33;40;36;34;34;34;34;33;33;33;33;33;33;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/03/2004;;1;1;40;33;34;19;7;1;1;1;;;34;34;34;34;34;34;33;33;35;35;34;36;36;37;35;35;34;33;37;36;35;34;34;34;33;33;33;33;33;33;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/02/2004;07:00;0;1;42;34;37;2;29;1;1;1;;;39;42;42;38;38;38;37;37;37;36;36;36;36;36;40;40;36;36;36;36;35;35;35;35;35;35;35;35;34;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65925770;1;01/02/2004;17:00;0;1;42;34;37;2;28;1;1;1;;;38;42;40;38;38;38;37;37;36;36;36;36;36;38;40;37;36;36;37;35;35;35;35;35;35;35;35;34;34;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65925770;1;01/02/2004;;1;1;42;34;37;2;29;1;1;1;;;39;42;41;38;38;38;37;37;37;36;36;36;36;37;40;39;36;36;37;36;35;35;35;35;35;35;35;35;34;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65925770;1;01/01/2004;07:00;0;1;52;39;43;1;24;1;1;1;;;52;50;48;48;47;46;45;45;44;44;44;43;42;42;44;41;41;41;41;41;40;41;40;39;39;40;40;39;39;43;39;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/01/2004;17:00;0;1;51;38;42;1;29;1;1;1;;;51;49;48;47;46;46;45;44;44;43;44;42;42;42;43;41;41;40;41;40;41;40;39;39;39;40;39;39;38;42;39;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/01/2004;;1;1;52;38;43;1;29;1;1;1;;;52;50;48;48;47;46;45;45;44;44;44;43;42;42;44;41;41;41;41;41;41;41;40;39;39;40;40;39;39;43;39;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/12/2003;07:00;0;1;128;41;55;16;7;1;1;1;;;44;44;43;42;42;45;41;41;46;44;43;56;53;57;62;128;72;62;56;54;55;58;74;66;61;58;56;53;52;51;50;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/12/2003;17:00;0;1;150;41;57;21;7;1;1;1;;;44;43;43;42;45;42;41;41;45;44;42;56;55;64;59;84;66;58;55;53;150;81;71;63;59;57;54;52;52;51;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/12/2003;;1;1;150;41;56;21;7;1;1;1;;;44;44;43;42;44;44;41;41;46;44;43;56;54;61;61;106;69;60;56;54;103;70;73;65;60;58;55;53;52;51;55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65925770;1;01/11/2003;07:00;0;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;50;51;48;48;47;46;45;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;
65925770;1;01/11/2003;17:00;0;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;50;49;48;48;47;46;44;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;
65925770;1;01/11/2003;;1;1;51;44;48;25;30;1;1;1;;0;;;;;;;;;;;;;;;;;;;;;;;;50;50;48;48;47;46;45;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0
